,time_to_equilibrium,mean_happiness_checking_duration,mean_number_of_unhappy,median_number_of_unhappy,variance_of_unhappy_numbers,entropy_of_table_population,average_minority_percent,inter_table_variance_in_minority_percentages
935,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.2333333333333333,0.05111111111111112
936,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2966666666666667,0.02871111111111111
937,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.2752380952380952,0.032547845804988665
938,1,0.0,0.0,0.0,0.0,1.370515174287956,0.22888888888888886,0.04511604938271605
939,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.20666666666666664,0.037511111111111106
940,1,0.0,0.0,0.0,0.0,1.4877983800016508,0.15,0.039999999999999994
941,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.19,0.0094
942,1,0.0,0.0,0.0,0.0,1.526039415580464,0.22857142857142856,0.05183673469387756
943,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.16,0.022400000000000003
944,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.07333333333333333,0.008177777777777779
945,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.36666666666666664,0.03777777777777778
946,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.24,0.0254
947,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.26666666666666666,0.028888888888888888
948,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.13333333333333333,0.037777777777777785
949,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.1,0.015000000000000003
950,1,0.0,10.0,10.0,200.0,1.5217781873607303,0.13333333333333333,0.026666666666666665
951,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.29,0.0364
952,1,0.0,0.0,0.0,0.0,1.458174899361326,0.11666666666666665,0.02111111111111111
953,1,0.0,10.0,10.0,200.0,1.6094379124341005,0.15,0.015000000000000003
954,1,0.0,10.0,10.0,200.0,1.3592367006650066,0.18,0.0336
955,1,0.0,0.0,0.0,0.0,1.4828871047126972,0.17857142857142855,0.034693877551020415
956,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.2733333333333333,0.027733333333333332
957,1,0.0,0.0,0.0,0.0,1.5545472778722045,0.16,0.03840000000000001
958,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.3633333333333333,0.006933333333333333
959,1,0.0,10.0,10.0,200.0,1.5545472778722047,0.12000000000000002,0.009600000000000001
960,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2571428571428571,0.050204081632653066
961,1,0.0,0.0,0.0,0.0,1.3762266043445464,,
962,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.22999999999999998,0.041600000000000005
963,1,0.0,0.0,0.0,0.0,1.487798380001651,0.21666666666666665,0.037777777777777764
964,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.13333333333333333,0.026666666666666665
965,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.19,0.0344
966,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.21333333333333332,0.042044444444444454
967,1,0.0032547712326049805,0.0,0.0,0.0,1.5614694247763998,0.16666666666666666,0.04444444444444445
968,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.18,0.0496
969,1,0.0,0.0,0.0,0.0,1.5113949670044375,0.09,0.0124
970,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.23666666666666666,0.018711111111111112
971,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.21666666666666665,0.03777777777777777
972,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.36666666666666664,0.012777777777777777
973,1,0.0,0.0,0.0,0.0,1.56718085483299,0.09,0.0124
974,1,0.0,0.0,0.0,0.0,1.425651015047288,0.05714285714285714,0.00489795918367347
975,1,0.0,10.0,10.0,200.0,1.4475521940157818,0.13333333333333333,0.026666666666666665
976,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2357142857142857,0.043673469387755105
977,1,0.0,0.0,0.0,0.0,1.4786258764929634,0.11666666666666665,0.02111111111111111
978,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.23666666666666666,0.018711111111111112
979,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.22380952380952382,0.03845804988662132
980,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2523809523809524,0.045260770975056694
981,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.2333333333333333,0.015
982,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2633333333333333,0.0196
983,1,0.0,0.0,0.0,0.0,1.458174899361326,0.22166666666666668,0.033211111111111115
984,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.21666666666666665,0.03777777777777777
985,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.2257142857142857,0.04378775510204082
986,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.31666666666666665,0.034444444444444444
987,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.25,0.05
988,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.19523809523809524,0.038185941043083906
989,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.13,0.027600000000000003
990,1,0.0,0.0,0.0,0.0,1.56718085483299,0.18,0.024600000000000004
991,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.23666666666666666,0.018711111111111112
992,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.31666666666666665,0.034444444444444444
993,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.3,0.06000000000000001
994,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.1833333333333333,0.02333333333333333
995,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.13,0.011600000000000003
996,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.27999999999999997,0.0376
997,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.39666666666666667,0.009377777777777778
998,1,0.0,0.0,0.0,0.0,1.35778649882815,,
999,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.2,0.03200000000000001
